College Name,Genders Accepted,Campus Size,Total Student Enrollments,Total Faculty,Established Year,Rating,University,Facilities,City,State,Country,College Type,Average Fees,cutoff,Branch,Course
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,B.E,Civil Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,B.E,Computer Science and Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,B.E,Mechanical Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,B.E,Electrical and Electronics Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,B.E,Information Technology
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,MBA,No Specialization
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,ME,Structural Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,ME,Applied Electronics
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,ME,Computer Science and Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,ME,Design Engineering
Misrimal Navajee Munoth Jain Engineering College,Co-Ed,17 Acres,2311,184,1994,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room, Banks Facilities",Chennai,Tamil Nadu,India,Private,250285.7143,155,ME,Power Electronics And Drives
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,B.E,Electronics and Communication Engineering
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,B.E,Mechanical Engineering
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,B.E,Biomedical Engineering
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,B.E,Civil Engineering
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,B.E,Computer Science and Engineering
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,B.E,Electrical and Electronics Engineering
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,MBA,No Specialization
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,ME,Communication and Networking
GRT Institute of Engineering and Technology,Co-Ed,27 Acres,1266,115,2008,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Thiruthani,Tamil Nadu,India,Private,145714.2857,182,ME,Manufacturing Engineering
ASL Pauls College of Engineering and Technology,Co-Ed,,133,103,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Kinathukadavu,Tamil Nadu,India,Private,123333.3333,162,B.E,Mechanical Engineering
ASL Pauls College of Engineering and Technology,Co-Ed,,133,103,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Kinathukadavu,Tamil Nadu,India,Private,123333.3333,162,B.E,Civil Engineering
ASL Pauls College of Engineering and Technology,Co-Ed,,133,103,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Kinathukadavu,Tamil Nadu,India,Private,123333.3333,162,B.E,Computer Science and Engineering
ASL Pauls College of Engineering and Technology,Co-Ed,,133,103,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Kinathukadavu,Tamil Nadu,India,Private,123333.3333,162,B.E,Electrical and Electronics Engineering
ASL Pauls College of Engineering and Technology,Co-Ed,,133,103,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Kinathukadavu,Tamil Nadu,India,Private,123333.3333,162,B.E,Electronics and Communication Engineering
ASL Pauls College of Engineering and Technology,Co-Ed,,133,103,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Kinathukadavu,Tamil Nadu,India,Private,123333.3333,162,ME,Computer Science and Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,B.E,Electronics and Communication Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,B.E,Computer Science and Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,B.E,Civil Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,B.E,Electrical and Electronics Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,B.E,Mechanical Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,B.Tech,Information Technology
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,ME,CAD CAM
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,ME,Computer Science and Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,ME,Power Electronics and Drives
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,ME,Structural Engineering
Arignar Anna Institute of Science and Technology,Co-Ed,60 Acres,1095,100,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kancheepuram,Tamil Nadu,India,Private,160000,171,ME,VLSI Design
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,B.E,Mechanical Engineering
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,B.E,Computer Science and Engineering
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,B.E,Electronics and Communication Engineering
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,MBA,No Specialization
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,MCA,No Specialization
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,B.E,Electrical and Electronics Engineering
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,B.E,Civil Engineering
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,B.E,Information Technology
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,ME,Applied Electronics
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,ME,Computer Aided Design
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,ME,Computer Science and Engineering
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,ME,Embedded Systems
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,ME,Engineering Design
Sri Muthukumaran Institute of Technology,Co-Ed,,656,177,1996,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Banks Facilities",Chennai,Tamil Nadu,India,Private,137142.8571,183,ME,Power System
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Electronics and Communication Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Mechanical Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Civil Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Computer Science and Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Electrical and Electronics Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.Tech,Information Technology
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Aeronautical Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,B.E,Robotics and Automation
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,MBA,No Specialization
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,Applied Electronics
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,Computer Science and Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,Design Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,Embedded System
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,Power Systems Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,Structural Engineering
SKP Engineering College,Co-Ed,,1252,183,1999,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Malappambadi,Tamil Nadu,India,Private,160000,174,ME,VLSI Design
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,B.E,Mechanical Engineering
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,B.Tech,Biomedical Engineering
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,B.Tech,Information Technology
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,B.E,Civil Engineering
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,B.E,Computer Science and Engineering
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,B.E,Electronics and Communication Engineering
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,ME,Applied Electronics
Rathinam Technical Campus Institute of Technology,Co-Ed,70 Acres,1016,102,2011,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Laboratories, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000,150,ME,Biometrics and Cyber Security
Mahendra College of Engineering,Co-Ed,,1651,221,2005,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Minnampalli,Tamil Nadu,India,Private,145833.3333,168,B.E,Computer Science and Engineering
Mahendra College of Engineering,Co-Ed,,1651,221,2005,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Minnampalli,Tamil Nadu,India,Private,145833.3333,168,B.E,Electronics and Communication Engineering
Mahendra College of Engineering,Co-Ed,,1651,221,2005,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Minnampalli,Tamil Nadu,India,Private,145833.3333,168,B.E,Mechanical Engineering
Mahendra College of Engineering,Co-Ed,,1651,221,2005,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Minnampalli,Tamil Nadu,India,Private,145833.3333,168,B.Tech,Information Technology
Mahendra College of Engineering,Co-Ed,,1651,221,2005,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Minnampalli,Tamil Nadu,India,Private,145833.3333,168,B.E,Biomedical Engineering
